,player,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_defense,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,miscontrols,dispossessed,passes_received,progressive_passes_received,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,games,games_starts,minutes,goals_pens,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,npxg_xg_assist,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
390,Lovro Majer,MF,Croatia,24-335,1998,1.4,3.0,1,1.0,2.0,0.0,2.0,3.0,66.7,1.0,1.0,0.0,1.0,0,3.0,2.0,0.0,5.0,4.79,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,5,3,0,8,0.0,0.0,0,10.0,0.0,0.0,,98.0,93.0,4.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,78.0,1.0,2.0,79.6,1165.0,300.0,43.0,47.0,91.5,27.0,34.0,79.4,3.0,8.0,37.5,0,0.1,0.3,-0.1,2.0,5.0,4.0,3.0,5.0,122.0,4.0,20.0,58.0,45.0,4.0,122.0,0.0,2.0,0.0,5.0,6.0,96.0,11.0,1,4,2,50.0,2.77,1.38,0.25,0.5,23.2,0.0,0,0,0.7,0.7,0.18,0.3,0.3,7,1,130,1,0.69,0.0,0.69,0.69,0.69,0.8,0.67,0.07,0.74,0.67,0.74
391,Loïs Openda,FW,Belgium,22-305,2000,0.1,1.0,0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,2.0,13.85,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,60.0,38.0,0.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,3.0,0.0,9.0,1.0,1.0,100.0,2.0,0.0,4.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Lucas Cavallini,FW,Canada,29-355,1992,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,100.0,36.0,15.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,3.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,0,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Lucas Hernández,DF,France,26-307,1996,0.1,1.0,1,0.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0,1.0,0.0,0.0,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,50.0,66.0,16.0,4.0,7.0,57.1,1.0,1.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,,0.0,0.0,6.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,1,1,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,Lucas Paquetá,MF,Brazil,25-113,1997,3.5,7.0,5,5.0,1.0,1.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,2,9.0,4.0,0.0,9.0,2.58,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,2,0,4,0.0,0.0,0,13.0,3.0,2.0,60.0,202.0,193.0,8.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,169.0,1.0,4.0,83.7,2578.0,622.0,81.0,93.0,87.1,69.0,77.0,89.6,10.0,15.0,66.7,1,1.5,0.6,-0.5,6.0,16.0,9.0,1.0,15.0,229.0,3.0,31.0,131.0,68.0,6.0,229.0,0.0,2.0,0.0,5.0,4.0,175.0,17.0,1,4,4,100.0,1.15,1.15,0.25,0.25,11.7,0.0,0,0,0.8,0.8,0.21,0.2,0.2,4,4,314,1,0.29,0.29,0.57,0.29,0.57,2.3,0.24,0.43,0.67,0.24,0.67
395,Luis Chávez,MF,Mexico,26-337,1996,3.0,1.0,0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,6.0,0.0,6.0,1,2.0,3.0,0.0,14.0,4.67,7.0,3.0,1.0,2.0,1.0,0.0,1.0,0.33,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,3,8,0,19,0.0,0.0,0,15.0,5.0,5.0,50.0,139.0,118.0,20.0,8.0,2.0,5.0,0.0,12.0,6.0,5.0,0.0,99.0,1.0,1.0,71.2,2026.0,724.0,45.0,57.0,78.9,34.0,46.0,73.9,18.0,32.0,56.3,0,0.5,0.8,-0.5,4.0,21.0,2.0,2.0,11.0,171.0,3.0,21.0,97.0,54.0,1.0,171.0,2.0,6.0,33.3,1.0,2.0,105.0,2.0,1,10,4,40.0,3.33,1.33,0.1,0.25,31.4,4.0,0,0,0.3,0.3,0.03,0.7,0.7,3,3,270,1,0.33,0.0,0.33,0.33,0.33,0.7,0.1,0.15,0.25,0.1,0.25
396,Luis Suárez,FW,Uruguay,35-328,1987,1.6,1.0,0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0,1.0,2.0,0.0,3.0,1.85,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.23,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,6,1,0,0.0,0.0,0,3.0,2.0,4.0,33.3,40.0,37.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,3.0,62.5,301.0,97.0,19.0,25.0,76.0,3.0,6.0,50.0,1.0,4.0,25.0,1,0.1,0.1,0.9,1.0,2.0,1.0,0.0,2.0,52.0,2.0,5.0,21.0,26.0,7.0,52.0,2.0,3.0,66.7,2.0,0.0,40.0,5.0,0,2,1,50.0,1.23,0.62,0.0,0.0,7.5,0.0,0,0,0.4,0.4,0.21,-0.4,-0.4,3,2,146,0,0.0,0.62,0.62,0.0,0.62,0.5,0.26,0.04,0.29,0.26,0.29
397,Luka Jović,FW,Serbia,24-360,1997,0.4,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1,1.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0.0,0.0,0,0.0,1.0,3.0,25.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,60.0,115.0,4.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,50.0,0,0.2,0.1,-0.2,2.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,12.0,4.0,14.0,0.0,0.0,,0.0,1.0,12.0,4.0,0,2,0,0.0,5.0,0.0,0.0,,17.6,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,1,0,36,0,0.0,0.0,0.0,0.0,0.0,0.2,0.13,0.4,0.53,0.13,0.53
398,Luka Modrić,MF,Croatia,37-100,1985,7.3,16.0,10,4.0,11.0,1.0,7.0,14.0,50.0,7.0,4.0,2.0,2.0,10,26.0,3.0,0.0,21.0,3.03,14.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,13,15,1,33,0.0,0.0,0,51.0,3.0,4.0,42.9,551.0,497.0,53.0,33.0,0.0,7.0,0.0,19.0,7.0,5.0,0.0,465.0,1.0,10.0,84.4,7825.0,2857.0,229.0,244.0,93.9,173.0,202.0,85.6,45.0,71.0,63.4,0,0.7,0.8,-0.7,6.0,51.0,10.0,3.0,61.0,615.0,8.0,90.0,395.0,141.0,11.0,615.0,6.0,16.0,37.5,12.0,7.0,447.0,16.0,0,6,4,66.7,0.83,0.55,0.0,0.0,21.1,0.0,0,0,0.4,0.4,0.06,-0.4,-0.4,7,7,653,0,0.0,0.0,0.0,0.0,0.0,1.1,0.06,0.11,0.16,0.06,0.16
399,Lukas Klostermann,DF,Germany,26-198,1996,0.7,3.0,1,0.0,3.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,3.0,1.0,0.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.36,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0,6.0,0.0,0.0,,52.0,42.0,10.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,98.1,776.0,274.0,30.0,31.0,96.8,18.0,18.0,100.0,3.0,3.0,100.0,0,0.0,0.1,0.0,0.0,2.0,1.0,0.0,4.0,56.0,1.0,17.0,28.0,12.0,0.0,56.0,0.0,0.0,,0.0,0.0,35.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,2,0,66,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,Luke Shaw,DF,England,27-159,1995,4.7,3.0,1,1.0,0.0,2.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,4,7.0,5.0,0.0,13.0,2.76,10.0,2.0,1.0,0.0,0.0,0.0,3.0,0.64,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,5,4,0,22,0.0,0.0,0,21.0,3.0,9.0,25.0,400.0,347.0,52.0,15.0,0.0,1.0,33.0,4.0,1.0,3.0,0.0,335.0,1.0,8.0,83.8,5392.0,1662.0,165.0,179.0,92.2,144.0,159.0,90.6,20.0,41.0,48.8,1,0.8,0.9,0.2,8.0,23.0,9.0,4.0,31.0,419.0,6.0,67.0,248.0,107.0,8.0,419.0,2.0,2.0,100.0,5.0,2.0,306.0,13.0,0,3,1,33.3,0.64,0.21,0.0,0.0,23.1,1.0,0,0,0.1,0.1,0.03,-0.1,-0.1,5,5,424,0,0.0,0.21,0.21,0.0,0.21,0.9,0.02,0.17,0.19,0.02,0.19
401,Luuk de Jong,FW,Netherlands,32-113,1990,0.6,2.0,1,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,1.0,3.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0.0,0.0,0,2.0,3.0,3.0,50.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,66.7,116.0,36.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.0,1.0,1.0,10.0,8.0,2.0,19.0,0.0,1.0,0.0,0.0,2.0,14.0,4.0,0,1,0,0.0,1.58,0.0,0.0,,13.0,0.0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,57,0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.0,0.25,0.25,0.25
402,Majid Hosseini,DF,IR Iran,26-181,1996,3.0,7.0,4,6.0,1.0,0.0,6.0,9.0,66.7,3.0,3.0,2.0,1.0,6,13.0,11.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,1,1,0,0.0,0.0,0,22.0,6.0,4.0,60.0,106.0,100.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,86.0,0.0,1.0,81.1,1791.0,524.0,28.0,33.0,84.8,42.0,47.0,89.4,14.0,21.0,66.7,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,137.0,25.0,91.0,47.0,0.0,0.0,137.0,0.0,0.0,,1.0,1.0,61.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,Manuel Akanji,DF,Switzerland,27-152,1995,4.0,4.0,2,2.0,0.0,2.0,3.0,4.0,75.0,1.0,4.0,3.0,1.0,3,7.0,12.0,0.0,2.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,1,0,1,0.0,0.0,0,18.0,9.0,2.0,81.8,259.0,246.0,12.0,9.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,229.0,1.0,1.0,88.4,4725.0,1829.0,71.0,78.0,91.0,124.0,134.0,92.5,32.0,42.0,76.2,0,0.1,0.1,-0.1,1.0,15.0,0.0,0.0,14.0,287.0,41.0,143.0,135.0,10.0,5.0,287.0,0.0,0.0,,0.0,1.0,214.0,1.0,1,4,1,25.0,1.0,0.25,0.25,1.0,12.3,1.0,0,0,1.1,1.1,0.28,-0.1,-0.1,4,4,360,1,0.25,0.0,0.25,0.25,0.25,1.2,0.28,0.03,0.3,0.28,0.3
404,Manuel Neuer,GK,Germany,36-266,1986,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,4.0,0.0,0.0,,127.0,111.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,90.6,2729.0,1737.0,27.0,27.0,100.0,51.0,53.0,96.2,36.0,46.0,78.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,103.0,132.0,1.0,0.0,0.0,133.0,0.0,0.0,,0.0,0.0,88.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,3,3,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,Marcelo Brozović,MF,Croatia,30-032,1992,6.1,13.0,7,8.0,2.0,3.0,3.0,10.0,30.0,7.0,13.0,7.0,6.0,4,17.0,7.0,0.0,10.0,1.72,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,12,11,0,4,0.0,0.0,0,45.0,6.0,4.0,60.0,530.0,513.0,16.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,466.0,1.0,12.0,87.9,7429.0,1726.0,253.0,279.0,90.7,151.0,167.0,90.4,48.0,54.0,88.9,0,0.2,0.2,-0.2,5.0,31.0,1.0,0.0,25.0,594.0,24.0,138.0,384.0,77.0,3.0,594.0,3.0,8.0,37.5,5.0,8.0,449.0,17.0,0,4,2,50.0,0.65,0.33,0.0,0.0,17.4,0.0,0,0,0.5,0.5,0.13,-0.5,-0.5,6,6,552,0,0.0,0.0,0.0,0.0,0.0,0.7,0.09,0.03,0.12,0.09,0.12
406,Marco Asensio,FW,Spain,26-331,1996,2.5,1.0,1,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,0,1.0,0.0,0.0,2.0,0.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,0,8,0.0,0.0,0,3.0,0.0,2.0,0.0,119.0,113.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,89.0,1.0,2.0,74.8,1262.0,150.0,50.0,59.0,84.7,26.0,35.0,74.3,5.0,8.0,62.5,0,0.1,0.1,-0.1,2.0,4.0,3.0,0.0,5.0,150.0,1.0,4.0,56.0,90.0,13.0,150.0,0.0,3.0,0.0,12.0,3.0,128.0,19.0,1,10,2,20.0,3.93,0.79,0.1,0.5,20.1,0.0,0,0,1.2,1.2,0.12,-0.2,-0.2,4,3,229,1,0.39,0.0,0.39,0.39,0.39,1.3,0.48,0.02,0.5,0.48,0.5
407,Marcos Acuña,DF,Argentina,31-051,1991,4.1,12.0,8,9.0,2.0,1.0,6.0,7.0,85.7,1.0,8.0,1.0,7.0,2,14.0,9.0,0.0,7.0,1.84,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.26,0.0,0.0,0.0,0.0,1.0,0.0,3,0,0,9,9,0,17,1.0,0.0,0,16.0,5.0,7.0,41.7,217.0,182.0,34.0,4.0,1.0,2.0,26.0,4.0,0.0,4.0,0.0,167.0,1.0,6.0,77.0,2697.0,685.0,96.0,112.0,85.7,61.0,74.0,82.4,9.0,21.0,42.9,0,0.3,0.4,-0.3,5.0,9.0,2.0,0.0,9.0,269.0,5.0,70.0,102.0,100.0,10.0,269.0,2.0,8.0,25.0,7.0,4.0,164.0,15.0,0,2,0,0.0,0.48,0.0,0.0,,17.9,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,6,4,373,0,0.0,0.0,0.0,0.0,0.0,0.4,0.02,0.07,0.1,0.02,0.1
408,Marcos Llorente,DF,Spain,27-322,1995,1.3,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0.0,0.0,0,9.0,0.0,1.0,0.0,106.0,89.0,16.0,3.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,95.0,1.0,2.0,89.6,1708.0,271.0,41.0,44.0,93.2,40.0,43.0,93.0,12.0,14.0,85.7,0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,107.0,0.0,11.0,70.0,29.0,1.0,107.0,0.0,0.0,,1.0,0.0,76.0,3.0,0,1,0,0.0,0.75,0.0,0.0,,22.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,1,1,120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
409,Marcus Rashford,FW,England,25-048,1997,1.6,1.0,0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1,2.0,1.0,0.0,3.0,1.93,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,1,0.0,0.0,0,8.0,1.0,3.0,25.0,66.0,65.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,49.0,0.0,2.0,74.2,677.0,91.0,32.0,39.0,82.1,15.0,20.0,75.0,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,92.0,1.0,6.0,43.0,44.0,13.0,92.0,5.0,9.0,55.6,4.0,1.0,71.0,16.0,3,11,6,54.5,7.07,3.86,0.27,0.5,16.6,2.0,0,0,1.6,1.6,0.15,1.4,1.4,5,1,140,3,1.93,0.0,1.93,1.93,1.93,1.6,1.03,0.0,1.03,1.03,1.03
410,Marcus Thuram,FW,France,25-134,1997,1.7,3.0,2,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,0.0,2.0,0,3.0,2.0,0.0,4.0,2.95,3.0,0.0,0.0,0.0,1.0,0.0,2.0,1.48,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,3,5,1,1,0.0,0.0,0,7.0,8.0,9.0,47.1,39.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,69.2,369.0,88.0,19.0,25.0,76.0,5.0,9.0,55.6,2.0,3.0,66.7,2,0.2,0.1,1.8,4.0,1.0,4.0,0.0,5.0,74.0,3.0,11.0,35.0,29.0,4.0,74.0,6.0,12.0,50.0,5.0,4.0,48.0,5.0,0,1,0,0.0,0.6,0.0,0.0,,5.4,0.0,0,0,0.2,0.2,0.22,-0.2,-0.2,5,0,151,0,0.0,1.19,1.19,0.0,1.19,0.4,0.16,0.16,0.32,0.16,0.32
411,Mario Götze,MF,Germany,30-198,1992,0.4,1.0,0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0,1.0,0.0,0.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2,0.0,0.0,0,0.0,0.0,0.0,,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,2.0,91.3,240.0,83.0,15.0,15.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.1,0.1,-0.1,2.0,1.0,2.0,2.0,1.0,31.0,0.0,4.0,7.0,20.0,6.0,31.0,0.0,2.0,0.0,2.0,0.0,18.0,5.0,0,1,1,100.0,2.5,2.5,0.0,0.0,14.3,0.0,0,0,0.1,0.1,0.09,-0.1,-0.1,2,0,36,0,0.0,0.0,0.0,0.0,0.0,0.2,0.21,0.29,0.5,0.21,0.5
412,Mario Pašalić,FW,Croatia,27-312,1995,3.0,7.0,5,2.0,4.0,1.0,3.0,7.0,42.9,4.0,6.0,2.0,4.0,3,10.0,3.0,0.0,4.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,2,1,0.0,0.0,0,21.0,7.0,7.0,50.0,95.0,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,4.0,80.0,1146.0,343.0,42.0,46.0,91.3,24.0,29.0,82.8,6.0,8.0,75.0,0,0.2,0.2,-0.2,1.0,3.0,1.0,1.0,5.0,132.0,8.0,30.0,79.0,26.0,6.0,132.0,0.0,4.0,0.0,6.0,3.0,80.0,12.0,0,3,0,0.0,1.0,0.0,0.0,,7.8,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,7,2,271,0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.07,0.17,0.1,0.17
413,Mark-Anthony Kaye,MF,Canada,28-016,1994,0.7,2.0,1,1.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,61.0,59.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,83.6,834.0,112.0,23.0,30.0,76.7,23.0,24.0,95.8,3.0,5.0,60.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,68.0,0.0,10.0,49.0,9.0,0.0,68.0,0.0,0.0,,0.0,0.0,57.0,2.0,0,1,0,0.0,1.53,0.0,0.0,,25.5,0.0,0,0,0.0,0.0,0.04,0.0,0.0,1,1,59,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
414,Marko Grujić,MF,Serbia,26-249,1996,0.1,1.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0,1.0,1.0,0.0,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,2.0,1.0,0.0,100.0,17.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,82.4,230.0,62.0,4.0,5.0,80.0,8.0,9.0,88.9,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,20.0,2.0,4.0,11.0,5.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,14.0,1.0,0,1,1,100.0,6.92,6.92,0.0,0.0,29.6,0.0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26
415,Marko Livaja,FW,Croatia,29-114,1993,2.7,2.0,2,0.0,1.0,1.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1,3.0,1.0,0.0,3.0,1.19,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6,3,1,1,0.0,0.0,0,10.0,4.0,5.0,44.4,58.0,55.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,60.3,502.0,133.0,18.0,27.0,66.7,14.0,19.0,73.7,1.0,2.0,50.0,1,0.1,0.1,0.9,3.0,4.0,3.0,0.0,7.0,83.0,1.0,5.0,38.0,42.0,18.0,83.0,0.0,2.0,0.0,7.0,2.0,64.0,21.0,1,6,4,66.7,2.24,1.49,0.17,0.25,15.1,0.0,0,0,0.8,0.8,0.13,0.2,0.2,6,3,241,1,0.37,0.37,0.75,0.37,0.75,0.9,0.31,0.03,0.34,0.31,0.34
